elapsed_s,planner_state,plan_reason,planned_speed,planned_steering,command_speed,command_steering,command_reason,safety_overrode_command,lidar_scan_timestamp,lidar_is_new_scan,lidar_valid,lidar_unsafe,lidar_observed_points,lidar_reason,car_count,first_car_seen,first_car_confirmed,first_car_turn_reached,first_car_edge_y_back_mm,first_car_turn_error_mm,gap_pair_observed,gap_found,gap_confirmed,gap_coasted,gap_width_mm,gap_center_x_right_mm,gap_center_y_back_mm,entry_target_y_back_mm,entry_error_mm,entry_reached,slot_depth_x_right,slot_depth_y_back,raw_gap_scan_timestamp,raw_gap_observed_width_mm,raw_gap_first_x_right_mm,raw_gap_first_y_back_mm,raw_gap_second_x_right_mm,raw_gap_second_y_back_mm,geometry_found,geometry_has_side_pair,geometry_has_back_line,geometry_confidence,geometry_coasted,geometry_reason,geometry_lateral_error_px,geometry_lateral_error_norm,geometry_heading_error_deg,geometry_depth_remaining_px,geometry_slot_width_px,geometry_slot_depth_px,completion_candidate,completion_reason,footprint_min_lateral_mm,footprint_max_lateral_mm,footprint_min_depth_mm,footprint_max_depth_mm,pose_required,pose_source,pose_locked,pose_tracked,pose_stale,pose_held,pose_lost,pose_scan_timestamp,pose_translation_mm,pose_rotation_deg,pose_support_points,pose_bilateral_support,pose_depth_span_mm,pose_reason,pose_polygon_mm,map_frozen,map_source_scan_timestamp,map_landmark_count,map_surface_point_count,map_reason,map_icp_fallback_scans,path_status,path_found,path_reason,path_curvature_per_px,path_maximum_curvature_per_px,path_lookahead_x_px,path_lookahead_y_px,path_points_px,lease_valid,lease_expires_at_s,lease_remaining_s,lease_last_fresh_pose_at_s,lease_pose_age_s
5.963144,idle,waiting_for_start,0,0,0,0,waiting_for_start,0,1785203900.5732756,0,1,0,73,one_parked_car,1,1,1,1,-4.828,-645.172,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,slot_not_locked,,0,,0,0,,0,,0,,,,,,,0,,,,
6.069889,idle,waiting_for_start,0,0,0,0,waiting_for_start,0,1785203900.687721,1,1,0,70,one_parked_car,1,1,1,1,13.191,-663.191,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,slot_not_locked,,0,,0,0,,0,,0,,,,,,,0,,,,
6.180963,idle,waiting_for_start,0,0,0,0,waiting_for_start,0,1785203900.801791,1,1,0,73,one_parked_car,1,1,1,1,29.941,-679.941,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,slot_not_locked,,0,,0,0,,0,,0,,,,,,,0,,,,
6.287918,idle,waiting_for_start,0,0,0,0,waiting_for_start,0,1785203900.9162786,1,1,0,67,one_parked_car,1,1,1,1,44.899,-694.899,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,slot_not_locked,,0,,0,0,,0,,0,,,,,,,0,,,,
6.396266,idle,waiting_for_start,0,0,0,0,waiting_for_start,0,1785203901.0311728,1,1,0,72,one_parked_car,1,1,1,1,23.892,-673.892,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,slot_not_locked,,0,,0,0,,0,,0,,,,,,,0,,,,
6.517896,idle,waiting_for_start,0,0,0,0,waiting_for_start,0,1785203901.1455896,1,1,0,71,one_parked_car,1,1,1,1,-4.424,-645.576,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,slot_not_locked,,0,,0,0,,0,,0,,,,,,,0,,,,
6.622395,idle,waiting_for_start,0,0,0,0,waiting_for_start,0,1785203901.2613363,1,1,0,74,one_parked_car,1,1,1,1,1.61,-651.61,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,slot_not_locked,,0,,0,0,,0,,0,,,,,,,0,,,,
6.731007,idle,waiting_for_start,0,0,0,0,waiting_for_start,0,1785203901.3756142,1,1,0,70,one_parked_car,1,1,1,1,8.436,-658.436,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,slot_not_locked,,0,,0,0,,0,,0,,,,,,,0,,,,
6.833214,idle,waiting_for_start,0,0,0,0,waiting_for_start,0,1785203901.4871488,1,1,0,75,one_parked_car,1,1,1,1,21.595,-671.595,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,slot_not_locked,,0,,0,0,,0,,0,,,,,,,0,,,,
6.94437,idle,waiting_for_start,0,0,0,0,waiting_for_start,0,1785203901.6010783,1,1,0,72,one_parked_car,1,1,1,1,-4.019,-645.981,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,slot_not_locked,,0,,0,0,,0,,0,,,,,,,0,,,,
7.053907,idle,waiting_for_start,0,0,0,0,waiting_for_start,0,1785203901.7162614,1,1,0,73,one_parked_car,1,1,1,1,9.637,-659.637,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,slot_not_locked,,0,,0,0,,0,,0,,,,,,,0,,,,
7.157519,idle,waiting_for_start,0,0,0,0,waiting_for_start,0,1785203901.832051,1,1,0,73,one_parked_car,1,1,1,1,27.184,-677.184,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,slot_not_locked,,0,,0,0,,0,,0,,,,,,,0,,,,
7.268881,idle,waiting_for_start,0,0,0,0,waiting_for_start,0,1785203901.9459708,1,1,0,74,one_parked_car,1,1,1,1,8.833,-658.833,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,slot_not_locked,,0,,0,0,,0,,0,,,,,,,0,,,,
7.378541,idle,waiting_for_start,0,0,0,0,waiting_for_start,0,1785203902.059293,1,1,0,74,one_parked_car,1,1,1,1,27.982,-677.982,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,slot_not_locked,,0,,0,0,,0,,0,,,,,,,0,,,,
7.48994,idle,waiting_for_start,0,0,0,0,waiting_for_start,0,1785203902.1755242,1,1,0,71,one_parked_car,1,1,1,1,44.784,-694.784,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,slot_not_locked,,0,,0,0,,0,,0,,,,,,,0,,,,
7.595573,idle,waiting_for_start,0,0,0,0,waiting_for_start,0,1785203902.288477,1,1,0,69,one_parked_car,1,1,1,1,11.639,-661.639,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,slot_not_locked,,0,,0,0,,0,,0,,,,,,,0,,,,
7.706613,idle,waiting_for_start,0,0,0,0,waiting_for_start,0,1785203902.4045777,1,1,0,69,one_parked_car,1,1,1,1,19.16,-669.16,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,slot_not_locked,,0,,0,0,,0,,0,,,,,,,0,,,,
7.811646,idle,waiting_for_start,0,0,0,0,waiting_for_start,0,1785203902.5188951,1,1,0,76,one_parked_car,1,1,1,1,25.684,-675.684,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,slot_not_locked,,0,,0,0,,0,,0,,,,,,,0,,,,
7.919326,idle,waiting_for_start,0,0,0,0,waiting_for_start,0,1785203902.6339495,1,1,0,73,one_parked_car,1,1,1,1,-0.0,-650.0,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,slot_not_locked,,0,,0,0,,0,,0,,,,,,,0,,,,
8.026008,idle,waiting_for_start,0,0,0,0,waiting_for_start,0,1785203902.7474904,1,1,0,67,one_parked_car,1,1,1,1,17.188,-667.188,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,slot_not_locked,,0,,0,0,,0,,0,,,,,,,0,,,,
8.137225,idle,waiting_for_start,0,0,0,0,waiting_for_start,0,1785203902.8619127,1,1,0,77,one_parked_car,1,1,1,1,30.735,-680.735,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,slot_not_locked,,0,,0,0,,0,,0,,,,,,,0,,,,
8.243844,idle,waiting_for_start,0,0,0,0,waiting_for_start,0,1785203902.8619127,0,1,0,77,one_parked_car,1,1,1,1,30.735,-680.735,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,slot_not_locked,,0,,0,0,,0,,0,,,,,,,0,,,,
8.358306,idle,waiting_for_start,0,0,0,0,waiting_for_start,0,1785203902.983267,1,1,0,73,one_parked_car,1,1,1,1,1.206,-651.206,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,slot_not_locked,,0,,0,0,,0,,0,,,,,,,0,,,,
8.463918,idle,waiting_for_start,0,0,0,0,waiting_for_start,0,1785203903.0914173,1,1,0,70,one_parked_car,1,1,1,1,12.406,-662.406,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,slot_not_locked,,0,,0,0,,0,,0,,,,,,,0,,,,
8.576696,idle,waiting_for_start,0,0,0,0,waiting_for_start,0,1785203903.2069263,1,1,0,70,one_parked_car,1,1,1,1,20.76,-670.76,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,slot_not_locked,,0,,0,0,,0,,0,,,,,,,0,,,,
8.693252,idle,waiting_for_start,0,0,0,0,waiting_for_start,0,1785203903.3207307,1,1,0,69,one_parked_car,1,1,1,1,19.566,-669.566,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,slot_not_locked,,0,,0,0,,0,,0,,,,,,,0,,,,
8.798607,idle,waiting_for_start,0,0,0,0,waiting_for_start,0,1785203903.4351063,1,1,0,74,one_parked_car,1,1,1,1,23.438,-673.438,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,slot_not_locked,,0,,0,0,,0,,0,,,,,,,0,,,,
8.907643,idle,waiting_for_start,0,0,0,0,waiting_for_start,0,1785203903.5499752,1,1,0,71,one_parked_car,1,1,1,1,-2.407,-647.593,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,slot_not_locked,,0,,0,0,,0,,0,,,,,,,0,,,,
9.011906,idle,waiting_for_start,0,0,0,0,waiting_for_start,0,1785203903.664496,1,1,0,54,one_parked_car,1,1,1,1,12.455,-662.455,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,slot_not_locked,,0,,0,0,,0,,0,,,,,,,0,,,,
9.121371,idle,waiting_for_start,0,0,0,0,waiting_for_start,0,1785203903.7797797,1,1,0,29,one_parked_car,1,1,1,1,-94.382,-555.618,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,slot_not_locked,,0,,0,0,,0,,0,,,,,,,0,,,,
9.22965,idle,waiting_for_start,0,0,0,0,waiting_for_start,0,1785203903.8912296,1,1,0,60,two_cars_no_valid_gap,2,1,1,1,2328.824,-2978.824,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,slot_not_locked,,0,,0,0,,0,,0,,,,,,,0,,,,
9.337696,idle,waiting_for_start,0,0,0,0,waiting_for_start,0,1785203904.0050306,1,1,0,69,gap_confirming:1/3,2,1,1,1,1522.257,-2172.257,1,1,0,0,1393.608,844.315,668.173,-300.0,968.173,0,0.919,0.395,1785203904.0050306,1393.608,1236.356,78.22,452.274,1258.126,0,1,1,0.95,0,lidar_slot_box_confirming,-78.52,-0.713815,56.395,574.308,220.0,347.368,0,footprint_crosses_slot_entrance,-1171.399,-6.448,-1931.693,-878.503,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,slot_not_locked,,0,,0,0,,0,,0,,,,,,,0,,,,
9.447604,idle,waiting_for_start,0,0,0,0,waiting_for_start,0,1785203904.1194193,1,1,0,79,gap_confirming:2/3,2,1,1,1,1231.113,-1881.113,1,1,0,0,1307.837,847.505,603.334,-300.0,903.334,0,0.91,0.415,1785203904.1194193,1148.548,1268.805,54.368,438.055,911.471,0,1,1,0.95,0,lidar_slot_box_confirming,-52.774,-0.479762,53.775,569.32,220.0,347.368,0,footprint_crosses_slot_entrance,-1050.537,110.74,-1932.291,-857.314,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,slot_not_locked,,0,,0,0,,0,,0,,,,,,,0,,,,
9.56425,idle,waiting_for_start,0,0,0,0,waiting_for_start,0,1785203904.2356079,1,1,0,78,two_cars_no_valid_gap,2,1,1,1,1185.581,-1835.581,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,slot_not_locked,,0,,0,0,,0,,0,,,,,,,0,,,,
9.665716,idle,waiting_for_start,0,0,0,0,waiting_for_start,0,1785203904.3496363,1,1,0,81,two_cars_no_valid_gap,2,1,1,1,1177.824,-1827.824,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,slot_not_locked,,0,,0,0,,0,,0,,,,,,,0,,,,
9.771431,idle,waiting_for_start,0,0,0,0,waiting_for_start,0,1785203904.4648006,1,1,0,75,two_cars_no_valid_gap,2,1,1,1,1113.981,-1763.981,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,slot_not_locked,,0,,0,0,,0,,0,,,,,,,0,,,,
9.884476,idle,waiting_for_start,0,0,0,0,waiting_for_start,0,1785203904.5816936,1,1,0,76,two_cars_no_valid_gap,2,1,1,1,1022.888,-1672.888,0,0,0,0,,,,-300.0,,0,,,,,,,,,0,0,0,0.0,0,lidar_slot_box_unavailable,0.0,0.0,0.0,,,,0,footprint_unavailable,,,,,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,slot_not_locked,,0,,0,0,,0,,0,,,,,,,0,,,,
9.991372,idle,waiting_for_start,0,0,0,0,waiting_for_start,0,1785203904.6965904,1,1,0,76,gap_confirmed,2,1,1,1,960.382,-1610.382,1,1,1,0,1236.189,857.645,514.102,-300.0,814.102,0,0.879,0.477,1785203904.6965904,1103.129,1282.582,-30.204,470.366,726.975,1,1,1,0.95,0,lidar_slot_box,-21.93,-0.199364,51.085,560.332,220.0,347.368,0,footprint_crosses_slot_entrance,-905.612,249.367,-1914.661,-819.649,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,slot_not_locked,,0,,0,0,,0,,0,,,,,,,0,,,,
10.105914,idle,waiting_for_start,0,0,0,0,waiting_for_start,0,1785203904.811014,1,1,0,73,gap_confirmed,2,1,1,1,-56.55,-593.45,0,1,1,1,1236.189,857.645,514.102,-300.0,814.102,0,0.879,0.477,,,,,,,1,1,1,0.65,1,lidar_slot_box_hold,-21.93,-0.199364,51.085,560.332,220.0,347.368,0,footprint_crosses_slot_entrance,-905.612,249.367,-1914.661,-819.649,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,slot_not_locked,,0,,0,0,,0,,0,,,,,,,0,,,,
10.210385,idle,waiting_for_start,0,0,0,0,waiting_for_start,0,1785203904.9250998,1,1,0,71,gap_confirmed,2,1,1,1,-71.156,-578.844,0,1,1,1,1236.189,857.645,514.102,-300.0,814.102,0,0.879,0.477,,,,,,,1,1,1,0.65,1,lidar_slot_box_hold,-21.93,-0.199364,51.085,560.332,220.0,347.368,0,footprint_crosses_slot_entrance,-905.612,249.367,-1914.661,-819.649,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,slot_not_locked,,0,,0,0,,0,,0,,,,,,,0,,,,
10.323836,idle,waiting_for_start,0,0,0,0,waiting_for_start,0,1785203905.0399241,1,1,0,66,gap_confirmed,1,0,0,0,,,0,1,1,1,1236.189,857.645,514.102,-300.0,814.102,0,0.879,0.477,,,,,,,1,1,1,0.65,1,lidar_slot_box_hold,-21.93,-0.199364,51.085,560.332,220.0,347.368,0,footprint_crosses_slot_entrance,-905.612,249.367,-1914.661,-819.649,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,slot_not_locked,,0,,0,0,,0,,0,,,,,,,0,,,,
10.431887,idle,waiting_for_start,0,0,0,0,waiting_for_start,0,1785203905.154325,1,1,0,70,gap_confirmed,2,1,0,0,-204.906,-445.094,0,1,1,1,1236.189,857.645,514.102,-300.0,814.102,0,0.879,0.477,,,,,,,1,1,1,0.65,1,lidar_slot_box_hold,-21.93,-0.199364,51.085,560.332,220.0,347.368,0,footprint_crosses_slot_entrance,-905.612,249.367,-1914.661,-819.649,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,slot_not_locked,,0,,0,0,,0,,0,,,,,,,0,,,,
10.545716,idle,waiting_for_start,0,0,0,0,waiting_for_start,0,1785203905.269738,1,1,0,66,gap_confirmed,1,0,0,0,,,0,1,1,1,1236.189,857.645,514.102,-300.0,814.102,0,0.879,0.477,,,,,,,1,1,1,0.65,1,lidar_slot_box_hold,-21.93,-0.199364,51.085,560.332,220.0,347.368,0,footprint_crosses_slot_entrance,-905.612,249.367,-1914.661,-819.649,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,slot_not_locked,,0,,0,0,,0,,0,,,,,,,0,,,,
10.65111,idle,waiting_for_start,0,0,0,0,waiting_for_start,0,1785203905.269738,0,1,0,66,gap_confirmed,1,0,0,0,,,0,1,1,1,1236.189,857.645,514.102,-300.0,814.102,0,0.879,0.477,,,,,,,1,1,1,0.65,1,lidar_slot_box_hold,-21.93,-0.199364,51.085,560.332,220.0,347.368,0,footprint_crosses_slot_entrance,-905.612,249.367,-1914.661,-819.649,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,slot_not_locked,,0,,0,0,,0,,0,,,,,,,0,,,,
10.758489,idle,waiting_for_start,0,0,0,0,waiting_for_start,0,1785203905.3846428,1,1,0,67,gap_confirmed,1,0,0,0,,,0,1,1,1,1236.189,857.645,514.102,-300.0,814.102,0,0.879,0.477,,,,,,,1,1,1,0.65,1,lidar_slot_box_hold,-21.93,-0.199364,51.085,560.332,220.0,347.368,0,footprint_crosses_slot_entrance,-905.612,249.367,-1914.661,-819.649,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,slot_not_locked,,0,,0,0,,0,,0,,,,,,,0,,,,
10.871546,idle,waiting_for_start,0,0,0,0,waiting_for_start,0,1785203905.4994256,1,1,0,68,gap_confirmed,1,0,0,0,,,0,1,1,1,1236.189,857.645,514.102,-300.0,814.102,0,0.879,0.477,,,,,,,1,1,1,0.65,1,lidar_slot_box_hold,-21.93,-0.199364,51.085,560.332,220.0,347.368,0,footprint_crosses_slot_entrance,-905.612,249.367,-1914.661,-819.649,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,slot_not_locked,,0,,0,0,,0,,0,,,,,,,0,,,,
10.983317,idle,waiting_for_start,0,0,0,0,waiting_for_start,0,1785203905.6131682,1,1,0,66,gap_confirmed,1,0,0,0,,,0,1,1,1,1236.189,857.645,514.102,-300.0,814.102,0,0.879,0.477,,,,,,,1,1,1,0.65,1,lidar_slot_box_hold,-21.93,-0.199364,51.085,560.332,220.0,347.368,0,footprint_crosses_slot_entrance,-905.612,249.367,-1914.661,-819.649,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,slot_not_locked,,0,,0,0,,0,,0,,,,,,,0,,,,
11.094903,idle,waiting_for_start,0,0,0,0,waiting_for_start,0,1785203905.72876,1,1,0,63,gap_confirmed,1,0,0,0,,,0,1,1,1,1236.189,857.645,514.102,-300.0,814.102,0,0.879,0.477,,,,,,,1,1,1,0.65,1,lidar_slot_box_hold,-21.93,-0.199364,51.085,560.332,220.0,347.368,0,footprint_crosses_slot_entrance,-905.612,249.367,-1914.661,-819.649,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,slot_not_locked,,0,,0,0,,0,,0,,,,,,,0,,,,
11.205526,idle,waiting_for_start,0,0,0,0,waiting_for_start,0,1785203905.8425698,1,1,0,71,gap_confirmed,1,0,0,0,,,0,1,1,1,1236.189,857.645,514.102,-300.0,814.102,0,0.879,0.477,,,,,,,1,1,1,0.65,1,lidar_slot_box_hold,-21.93,-0.199364,51.085,560.332,220.0,347.368,0,footprint_crosses_slot_entrance,-905.612,249.367,-1914.661,-819.649,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,slot_not_locked,,0,,0,0,,0,,0,,,,,,,0,,,,
11.314186,idle,waiting_for_start,0,0,0,0,waiting_for_start,0,1785203905.9571085,1,1,0,69,gap_confirmed,1,0,0,0,,,0,1,1,1,1236.189,857.645,514.102,-300.0,814.102,0,0.879,0.477,,,,,,,1,1,1,0.65,1,lidar_slot_box_hold,-21.93,-0.199364,51.085,560.332,220.0,347.368,0,footprint_crosses_slot_entrance,-905.612,249.367,-1914.661,-819.649,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,slot_not_locked,,0,,0,0,,0,,0,,,,,,,0,,,,
11.41876,idle,waiting_for_start,0,0,0,0,waiting_for_start,0,1785203906.0720732,1,1,0,70,gap_confirmed,1,0,0,0,,,0,1,1,1,1236.189,857.645,514.102,-300.0,814.102,0,0.879,0.477,,,,,,,1,1,1,0.65,1,lidar_slot_box_hold,-21.93,-0.199364,51.085,560.332,220.0,347.368,0,footprint_crosses_slot_entrance,-905.612,249.367,-1914.661,-819.649,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,slot_not_locked,,0,,0,0,,0,,0,,,,,,,0,,,,
11.525204,idle,waiting_for_start,0,0,0,0,waiting_for_start,0,1785203906.1863184,1,1,0,70,gap_confirmed,1,0,0,0,,,0,1,1,1,1236.189,857.645,514.102,-300.0,814.102,0,0.879,0.477,,,,,,,1,1,1,0.65,1,lidar_slot_box_hold,-21.93,-0.199364,51.085,560.332,220.0,347.368,0,footprint_crosses_slot_entrance,-905.612,249.367,-1914.661,-819.649,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,slot_not_locked,,0,,0,0,,0,,0,,,,,,,0,,,,
11.636536,idle,waiting_for_start,0,0,0,0,waiting_for_start,0,1785203906.30088,1,1,0,69,gap_confirmed,1,0,0,0,,,0,1,1,1,1236.189,857.645,514.102,-300.0,814.102,0,0.879,0.477,,,,,,,1,1,1,0.65,1,lidar_slot_box_hold,-21.93,-0.199364,51.085,560.332,220.0,347.368,0,footprint_crosses_slot_entrance,-905.612,249.367,-1914.661,-819.649,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,slot_not_locked,,0,,0,0,,0,,0,,,,,,,0,,,,
11.7417,idle,waiting_for_start,0,0,0,0,waiting_for_start,0,1785203906.415733,1,1,0,70,gap_confirmed,1,0,0,0,,,0,1,1,1,1236.189,857.645,514.102,-300.0,814.102,0,0.879,0.477,,,,,,,1,1,1,0.65,1,lidar_slot_box_hold,-21.93,-0.199364,51.085,560.332,220.0,347.368,0,footprint_crosses_slot_entrance,-905.612,249.367,-1914.661,-819.649,0,NONE,0,0,0,0,0,,0.0,0.0,0,0,0.0,slot_not_locked,,0,,0,0,,0,,0,,,,,,,0,,,,
